ID.x,Seasons,Attempts,ForcedMissedTackleRate,ExplosiveRate,TDP,YardsAfterContact,YPRR,WAR,RushWAR,RecWAR,best_Attempts,best_ForcedMissedTackleRate,best_ExplosiveRate,best_TDP,best_YardsAfterContact,best_YPRR,best_WAR,best_RushWAR,best_RecWAR,worst_Attempts,worst_ForcedMissedTackleRate,worst_ExplosiveRate,worst_TDP,worst_YardsAfterContact,worst_YPRR,worst_WAR,worst_RushWAR,worst_RecWAR,Strength_Power 5,ht_in,wt,arm_in,wing_in,c_reps,c_10y,c_40y,c_vj_in,c_bj_in,c_3c,c_ss20,est_40y
Kyson Brown - 176525,1,0.46300499319110305,0.9064911484339537,0.32410349523377213,0.25102133454380393,0.7771221062187925,0.9540700318326512,0.8975389251632345,0.906905055487053,0.8551171393341553,0.3731275533363595,0.807989105764866,0.22787108488424876,0.18974126191556967,0.598729005901044,0.8984979517523897,0.7615658362989324,0.7826904985888994,0.6867356538099718,0.6768043576940536,0.9437131184748071,0.5179300953245575,0.4811620517476169,0.8647299137539719,0.9681383705052344,0.9532282663955262,0.7826904985888994,0.6867356538099718,1,69.575,201.4,30.575,74.65,18.0,1.516,4.44,34.8,120.6,7.12,4.258,4.465999999999999
LJ Johnson - 147003,2,0.6059918293236496,0.2333182024512029,0.38629142078983203,0.6777122106218793,0.32909668633681344,0.6039108685766258,0.5715720743345053,0.5061652281134402,0.561652281134402,0.5569677712210622,0.2746255106672719,0.4212437585111212,0.6563776668179755,0.3722197004085338,0.4556213017751479,0.604982206405694,0.6105362182502352,0.528692380056444,0.6895142986836132,0.23785746709033137,0.37448933272809803,0.6427598729005901,0.3586019064911484,0.7373691397360036,0.5043213014743264,0.6105362182502352,0.528692380056444,0,73.275,242.6,32.025999999999996,76.876,20.0,1.626,4.702,33.2,117.4,7.1,4.33,4.606
LJ Martin - 175035,2,0.7716749886518384,0.8043576940535633,0.7880163413527008,0.5528824330458466,0.7635043123014071,0.3069577080491132,0.12355600200904068,0.16707768187422933,0.2373612823674476,0.6817975487970949,0.6718111665910123,0.64593735814798,0.46799818429414436,0.6087153881071267,0.3340919435593992,0.13523131672597866,0.13828786453433678,0.2699905926622766,0.8447571493418067,0.873354516568316,0.8483885610531094,0.6427598729005901,0.8406718111665911,0.3673190714610833,0.24555160142348753,0.13828786453433678,0.2699905926622766,1,70.525,211.4,31.000999999999998,74.226,20.6,1.542,4.506,33.6,118.4,7.208,4.336,4.496
LaMical Perine - 26408,4,0.7748524738992283,0.5106672719019519,0.5174761688606446,0.5174761688606446,0.6291420789832047,0.8663028649386084,0.8995479658463084,0.8310727496917386,0.8532675709001233,0.6786200635497049,0.5270086246028144,0.6146164321379937,0.560599182932365,0.7458011802088061,0.9713245334547109,0.9328927300457549,0.9143932267168391,0.8974600188146754,0.7862006354970494,0.4725374489332728,0.32546527462551067,0.2224239673172946,0.5283704039945529,0.6017296313154301,0.3940010167768175,0.9143932267168391,0.8974600188146754,1,70.75,216.0,31.625,76.375,22.0,1.52,4.62,35.0,118.0,7.13,4.31,4.57
Lamar Radcliffe - 188843,1,0.10167952791647752,0.13300045392646392,0.18338629142078983,0.289151157512483,0.7594189741261915,0.008640291041382447,0.4836765444500251,0.5110974106041923,0.6270036991368682,0.09487063095778484,0.11030413073082161,0.13708579210167954,0.21107580571947346,0.572401270994099,0.007737824305871643,0.30299949161159123,0.5653809971777987,0.658513640639699,0.1979119382660009,0.24648206990467544,0.35088515660463004,0.5256468452110759,0.8529278256922379,0.023668639053254437,0.6868327402135231,0.5653809971777987,0.658513640639699,0,72.15,235.2,31.3,75.1,21.2,1.574,4.561999999999999,33.1,118.0,7.194,4.412000000000001,4.59
Lamar Sperling - 171214,1,0.1584203359055833,0.8070812528370404,0.10712664548343169,0.22378574670903315,0.5851112119836587,0.935425193269668,0.26167754897036666,0.5110974106041923,0.6270036991368682,0.14480254198819792,0.6627326373127553,0.08397639582387653,0.1702224239673173,0.4239673172945983,0.8616294947655895,0.16878495170310118,0.5653809971777987,0.658513640639699,0.30549251021334545,0.88197911938266,0.23558783477076714,0.44121652292328645,0.7448933272809805,0.9553937187073281,0.5287239450940519,0.5653809971777987,0.658513640639699,0,71.275,218.8,31.25,75.401,17.6,1.6019999999999999,4.651999999999999,35.3,119.8,7.2299999999999995,4.3340000000000005,4.54
Landon Sims - 146065,2,0.41034952337721287,0.6827054017249206,0.64593735814798,0.12074443940081707,0.40898774398547433,0.9067758071850841,0.903566047212456,0.9198520345252774,0.8341553637484587,0.36359509759418973,0.7099409895596913,0.5905583295506128,0.10440308669995461,0.622333182024512,0.8402366863905325,0.8118962887646162,0.852304797742239,0.6839134524929446,0.5891965501588743,0.6214253290966864,0.6763504312301407,0.25828415796640947,0.19972764412165228,0.9157942649066909,0.9425521098118963,0.852304797742239,0.6839134524929446,0,70.5,205.2,30.476,73.551,16.2,1.522,4.498,35.4,121.2,7.188000000000001,4.358,4.5
Larry Rountree - 57308,4,0.9364502950522016,0.3722197004085338,0.4616432137993645,0.6917839310031775,0.44212437585111214,0.3619827194179172,0.25113008538422904,0.13871763255240444,0.31319358816276205,0.9128461189287336,0.39128461189287334,0.5120290512936905,0.6559237403540626,0.5914661824784385,0.4437869822485207,0.26893746822572445,0.21730950141110067,0.2991533396048918,0.8896958692691784,0.23604176123468,0.4557421697684975,0.7725828415796641,0.3218338629142079,0.3905325443786982,0.33197763091001525,0.21730950141110067,0.2991533396048918,1,70.625,211.0,30.75,73.875,18.8,1.5459999999999998,4.472,34.4,121.6,7.116,4.306,4.54
Lavon Coleman - 45861,4,0.6173399909214707,0.7753064003631411,0.8202451202905129,0.26509305492510216,0.7458011802088061,0.4897680763983629,0.5891511803114013,0.5604192355117139,0.5345252774352651,0.6817975487970949,0.9192010894235134,0.9196550158874263,0.6000907852927826,0.9169314571039492,0.7082385070550751,0.8673106253177427,0.5653809971777987,0.658513640639699,0.1979119382660009,0.34316840671811166,0.5846572855197458,0.0,0.15433499773036768,0.30086481565771506,0.10625317742755465,0.5653809971777987,0.658513640639699,1,70.75,215.0,30.5,73.25,23.0,1.56,4.65,33.0,120.0,7.064,4.308,4.5120000000000005
Lawrance Toafili - 122421,5,0.4271448025419882,0.6345891965501589,0.8443032228778938,0.5710394916023604,0.6967771221062188,0.8603910868576625,0.25916624811652433,0.24475955610357583,0.28914919852034526,0.5601452564684521,0.7317294598275079,0.9813890149795733,0.5542442124375851,0.896958692691784,0.8734638142922166,0.771733604473818,0.5653809971777987,0.658513640639699,0.17657739446209714,0.42351339083068545,0.6118928733545166,0.4843395369950068,0.34316840671811166,0.7551206190259445,0.01677681748856126,0.5653809971777987,0.658513640639699,1,69.1,210.0,30.525,73.4,18.8,1.55,4.57,35.3,120.2,7.106,4.212000000000001,4.523999999999999
LeQuint Allen - 158290,3,0.911484339536995,0.8960508397639583,0.5211075805719474,0.5469813890149796,0.9319110304130731,0.7498863119599818,0.9899547965846308,0.9765721331689272,0.9815043156596794,0.9414434861552429,0.9686790739900136,0.6627326373127553,0.7031320926009986,0.9950068088969587,0.6536185707783341,0.9974580579562786,0.9858889934148636,0.9943555973659455,0.33499773036768044,0.7907399001361779,0.42033590558329553,0.415796640944167,0.6545619609623241,0.7105143377332727,0.9171326893746823,0.9858889934148636,0.9943555973659455,1,72.125,204.0,32.0,78.625,19.8,1.5619999999999998,4.5440000000000005,35.0,120.0,7.054,4.272,4.52
LeVante Bellamy - 45854,4,0.8633681343622334,0.36495687698592827,0.8887880163413527,0.6631865637766682,0.8606445755787563,0.758981355161437,0.5580110497237569,0.2632552404438964,0.501233045622688,0.964593735814798,0.4516568315932819,0.9736722650930549,0.8742623694961417,0.9387199273717658,0.868456986800182,0.688357905439756,0.5653809971777987,0.658513640639699,0.454380390376759,0.22968679073990014,0.6300499319110304,0.45211075805719475,0.7526100771674988,0.27401001365498406,0.24199288256227758,0.5653809971777987,0.658513640639699,0,68.875,192.0,30.25,73.875,16.0,1.53,4.5,39.5,125.0,6.956,4.21,4.38
LeVeon Moss - 158664,3,0.5333635950975942,0.5796640944167045,0.566500226963232,0.752156150703586,0.8365864729913755,0.6389267849022283,0.29984932194876945,0.11035758323057954,0.3366214549938348,0.613708579210168,0.5506128007262824,0.4879709487063096,0.837948252383114,0.9142078983204721,0.7651342740100137,0.25571936959837316,0.5653809971777987,0.658513640639699,0.05674080798910577,0.5832955061280073,0.6559237403540626,0.6427598729005901,0.7203812982296868,0.4528903049613109,0.4804270462633452,0.5653809971777987,0.658513640639699,1,71.1,216.0,31.275,75.65,17.6,1.548,4.574,35.0,122.8,7.06,4.204000000000001,4.538
Lee Beebe - 163009,2,0.7135724012709941,0.9723104857013164,0.9518837948252383,0.7748524738992283,0.9777576032682705,0.7144156434743065,0.4098442993470618,0.13070283600493218,0.43403205918618987,0.7948252383113935,0.9741261915569678,0.9795733091239219,0.7780299591466182,0.9809350885156605,0.6604460628129267,0.70665988815455,0.7083725305738476,0.6190028222013171,0.4920562868815252,0.9192010894235134,0.8007262823422605,0.7158420335905583,0.9418974126191557,0.7050523441055986,0.14285714285714285,0.7083725305738476,0.6190028222013171,0,69.775,205.6,30.625,74.9,18.2,1.54,4.442,36.7,122.8,7.1,4.3,4.51
Lee Witherspoon - 99166,1,0.11348161597821153,0.7517022242396731,0.9450748978665456,0.0,0.5120290512936905,0.08867667121418826,0.08186840783525866,0.27003699136868065,0.17385943279901356,0.106218792555606,0.6059918293236496,0.8542896050839764,0.0,0.36268724466636404,0.08056440600819299,0.057447890188103715,0.18344308560677328,0.14769520225776106,0.21697684975034046,0.8465728551974581,0.9568769859282796,0.0,0.6945074897866546,0.20937642239417387,0.2679206914082359,0.18344308560677328,0.14769520225776106,0,70.775,207.6,31.275,74.825,18.0,1.598,4.568,32.6,117.0,7.066,4.368,4.552
Leo Pulalasi - 176689,1,0.403994552882433,0.7807535179300953,0.2959600544711757,0.289151157512483,0.7158420335905583,0.28240109140518416,0.7307885484681065,0.6775585696670777,0.6152897657213316,0.3418066273263731,0.6318656377666818,0.2115297321833863,0.21107580571947346,0.5347253744893328,0.20573509330905781,0.5368581596339603,0.43461900282220134,0.41862652869238004,0.6259645937358148,0.8642759872900591,0.4902405810258738,0.5256468452110759,0.8284157966409441,0.4906690942193901,0.8632435180477885,0.43461900282220134,0.41862652869238004,1,70.877,211.0,30.65,73.701,21.4,1.564,4.612,31.2,117.8,7.234,4.43,4.448
Leonard Fournette - 11759,3,0.9609623241034952,0.6187017703132093,0.7603268270540172,0.8234226055379028,0.47980027235587835,0.9067758071850841,0.8754394776494224,0.4432799013563502,0.8002466091245376,0.9863822060826146,0.7789378120744439,0.8374943259192011,0.7435315478892419,0.7135724012709941,0.868456986800182,0.9354346720894764,0.5954844778927564,0.9002822201317028,0.8955969133000454,0.5365410803449842,0.6413980935088516,0.8179754879709487,0.2115297321833863,0.9035047792444242,0.3990849008642603,0.5954844778927564,0.9002822201317028,1,72.5,240.0,31.63,75.25,22.2,1.53,4.51,28.5,113.6,7.138,4.302,4.518
Lexington Joseph - 97104,3,0.5360871538810713,0.8765320018157059,0.3413527008624603,0.3554244212437585,0.6227871084884249,0.45566166439290584,0.89251632345555,0.8360049321824907,0.8347718865598027,0.5524285065819338,0.9605083976395824,0.3681343622333182,0.41125737630503856,0.7557875624148888,0.4437869822485207,0.8983223182511438,0.845719661335842,0.8447789275634995,0.5474353154788925,0.7644121652292328,0.4126191556967771,0.3050385837494326,0.41625056740807986,0.4528903049613109,0.8683274021352313,0.845719661335842,0.8447789275634995,0,69.5,209.6,30.1,73.05,17.8,1.562,4.554,34.4,120.2,7.081999999999999,4.348000000000001,4.494
Lincoln Pare - 121537,4,0.7181116659101225,0.722650930549251,0.5088515660463006,0.36268724466636404,0.781661370857921,0.8108231014097317,0.9357106981416373,0.9019728729963009,0.9106041923551171,0.802088061733999,0.6954153427144802,0.5655923740354063,0.8533817521561508,0.8924194280526555,0.8015475648611743,0.874936451448907,0.8795860771401693,0.8513640639698965,0.669541534271448,0.6659101225601453,0.4257830231502497,0.21016795279164777,0.6146164321379937,0.7218934911242604,0.9537366548042705,0.8795860771401693,0.8513640639698965,0,69.1,202.2,30.425,72.926,15.4,1.55,4.546,34.9,121.2,6.986,4.296,4.4719999999999995
Lloyd Avant - 190713,1,0.48660916931457104,0.21788470267816615,0.11756695415342715,0.11030413073082161,0.2823422605537903,0.5111414279217826,0.14565544952285284,0.0998766954377312,0.2120838471023428,0.3890149795733091,0.16704493871992737,0.09305492510213345,0.09714026327734906,0.20835224693599638,0.36458807464724624,0.09913573970513473,0.08936970837253057,0.17497648165569143,0.6958692691783931,0.3699500680889696,0.2573763050385838,0.24466636404902406,0.4920562868815252,0.6868456986800182,0.38230808337569905,0.08936970837253057,0.17497648165569143,0,72.025,220.6,31.65,76.1,18.6,1.638,4.64,33.7,116.0,7.19,4.316,4.593999999999999
London Montgomery - 170288,1,0.4498411257376305,0.15070358601906492,0.3522469359963686,0.26191556967771223,0.39355424421243757,0.14733969986357434,0.1496735308890005,0.4161528976572133,0.2755856966707768,0.36359509759418973,0.12256014525646845,0.2469359963685883,0.1970040853381752,0.2800726282342261,0.12016385980883022,0.10167768174885612,0.2521166509877705,0.22295390404515522,0.6622787108488425,0.27871084884248754,0.5483431684067182,0.4952337721289151,0.6023604176123468,0.3299954483386436,0.3884087442806304,0.2521166509877705,0.22295390404515522,0,71.875,225.4,31.675,75.625,20.8,1.6119999999999997,4.578,32.1,115.8,7.220000000000001,4.308,4.582
Makenzie McGill - 173209,1,0.5079437131184749,0.9555152065365411,0.9169314571039492,0.9922832501134816,0.958692691783931,0.561618917689859,0.06529382219989954,0.10419235511713934,0.1381011097410604,0.40308669995460733,0.8896958692691784,0.8002723558783477,0.9800272355878348,0.8828869723104857,0.40145653163404643,0.04880528723945094,0.09219190968955786,0.12041392285983067,0.7081252837040399,0.9732183386291421,0.9432591920108943,0.994098955969133,0.970494779845665,0.7269003186162949,0.23029994916115912,0.09219190968955786,0.12041392285983067,0,69.825,206.2,30.775,74.35,21.4,1.534,4.478,35.8,121.0,7.048,4.264,4.464
Makhi Hughes - 158417,2,0.9909214707217431,0.7408079891057648,0.6472991375397186,0.5229232864275988,0.9064911484339537,0.44565711687130516,0.6865896534404822,0.0690505548705302,0.6732429099876696,0.9632319564230595,0.6704493871992737,0.5220154334997731,0.5424421243758512,0.7907399001361779,0.5011379153390988,0.5002541942043721,0.15051740357478832,0.4825964252116651,0.9927371765773945,0.7830231502496595,0.7335451656831593,0.4802541988197912,0.9319110304130731,0.406463359126081,0.826131164209456,0.15051740357478832,0.4825964252116651,0,70.075,213.6,30.725,74.15,20.6,1.56,4.555999999999999,36.0,122.6,7.103999999999999,4.244,4.544
Malachi Thomas - 144107,4,0.38538356786200634,0.29959146618247845,0.5002269632319565,0.23967317294598275,0.3713118474807081,0.5325147794452023,0.13510798593671522,0.34648581997533906,0.21331689272503082,0.4888788016341353,0.6500226963231956,0.6023604176123468,0.23059464366772583,0.5778483885610531,0.813837050523441,0.23894255210981188,0.5653809971777987,0.658513640639699,0.29278256922378576,0.05855651384475715,0.2573763050385838,0.398093508851566,0.1307308216068997,0.30086481565771506,0.12709710218607015,0.5653809971777987,0.658513640639699,1,70.175,208.8,30.775,73.7,15.4,1.5560000000000003,4.616,34.5,121.0,7.087999999999999,4.252000000000001,4.55
Malcolm Brown - 9902,1,0.9319110304130731,0.11484339536995007,0.4148887880163413,0.33318202451202905,0.1525192918747163,0.14733969986357434,0.019588146659969864,0.05733662145499383,0.02096177558569667,0.8220608261461643,0.09577848388561053,0.2914207898320472,0.23558783477076714,0.12619155696777123,0.12016385980883022,0.014234875444839857,0.060206961429915336,0.021636876763875823,0.9627780299591466,0.21606899682251476,0.6155242850658194,0.5710394916023604,0.31638674534725375,0.3299954483386436,0.08286731062531774,0.060206961429915336,0.021636876763875823,1,71.375,224.0,32.75,78.375,19.0,1.64,4.62,34.5,117.0,6.86,4.15,4.569999999999999
Malcolm Perry - 46513,1,0.9872900590104403,0.8011802088061734,0.9927371765773945,0.9559691330004539,0.9187471629596006,0.008640291041382447,0.957307885484681,0.6183723797780518,0.9395807644882861,0.9396277802995915,0.6527462551066727,0.9759418974126192,0.8710848842487517,0.7916477530640036,0.007737824305871643,0.8739196746314184,0.3405456255879586,0.8325493885230479,0.9913753971856559,0.8765320018157059,0.9936450295052202,0.9677712210621879,0.9473445301861099,0.023668639053254437,0.9822064056939501,0.3405456255879586,0.8325493885230479,0,69.5,186.0,29.625,71.5,10.0,1.57,4.63,36.0,122.0,7.12,4.31,4.48
Malik Sherrod - 128189,3,0.681343622333182,0.6082614616432138,0.2587380844303223,0.6214253290966864,0.436677258284158,0.3537971805366075,0.40281265695630336,0.3637484586929716,0.4531442663378545,0.802088061733999,0.6954153427144802,0.4716295960054471,0.6563776668179755,0.6554698138901498,0.3905325443786982,0.7285205897305541,0.5051740357478833,0.676387582314205,0.5705855651384476,0.5932818883340899,0.040399455288243305,0.42941443486155245,0.36768043576940534,0.46654528903049614,0.31418403660396543,0.5051740357478833,0.676387582314205,0,72.25,236.8,31.6,75.9,19.4,1.534,4.522,33.0,119.6,7.0760000000000005,4.298,4.589999999999999
Maquel Haywood - 144314,3,0.31230140717203814,0.6159782115297322,0.9346345891965502,0.1920108942351339,0.3781207444394008,0.5852660300136425,0.6880964339527875,0.6491985203452528,0.6855733662145499,0.37675896504766226,0.7557875624148888,0.9477984566500227,0.25510667271901954,0.3336359509759419,0.7938097405553027,0.5841382816471784,0.5653809971777987,0.658513640639699,0.106218792555606,0.4820699046754426,0.584203359055833,0.0,0.47798456650022697,0.023668639053254437,0.7839349262836808,0.5653809971777987,0.658513640639699,0,69.725,212.6,30.725,74.1,18.6,1.56,4.608,34.6,120.0,7.053999999999999,4.27,4.534000000000001
MarKeise Irving - 144970,3,0.8892419428052656,0.9818429414434862,0.8906037221970041,0.4893327280980481,0.8915115751248298,0.9008640291041382,0.9799095931692616,0.9395807644882861,0.9704069050554871,0.8284157966409441,0.9773036768043577,0.8906037221970041,0.5719473445301861,0.9069450748978666,0.9021392808375057,0.9852567361464158,0.955785512699906,0.9774223894637818,0.8992283250113482,0.9137539718565593,0.8179754879709487,0.5256468452110759,0.6795279164775306,0.8579881656804734,0.9227249618708694,0.955785512699906,0.9774223894637818,1,69.0,192.0,29.5,70.625,14.2,1.54,4.55,29.5,115.0,6.998,4.296,4.48
